http://dbpedia.org/ontology/programmeFormat	programme format	http://dbpedia.org/ontology/Broadcaster	
http://dbpedia.org/ontology/pictureFormat	picture format	http://dbpedia.org/ontology/Broadcaster	
http://dbpedia.org/ontology/formerCoach	former coach	http://dbpedia.org/ontology/FigureSkater	http://dbpedia.org/ontology/Person
http://dbpedia.org/ontology/beatifiedBy	beatified by	http://dbpedia.org/ontology/Saint	http://dbpedia.org/ontology/Person
http://dbpedia.org/ontology/aircraftTransport	aircraft transport	http://dbpedia.org/ontology/MilitaryUnit	http://dbpedia.org/ontology/MeanOfTransportation
http://dbpedia.org/ontology/routeStartLocation	route start location	http://dbpedia.org/ontology/RouteOfTransportation	http://dbpedia.org/ontology/Place
http://dbpedia.org/ontology/typeOfElectrification	type of electrification	http://dbpedia.org/ontology/RouteOfTransportation	
http://dbpedia.org/ontology/parentOrganisation	parent organisation	http://dbpedia.org/ontology/Organisation	http://dbpedia.org/ontology/Organisation
http://dbpedia.org/ontology/computingMedia	Computing Media	http://dbpedia.org/ontology/Software	
http://dbpedia.org/ontology/governmentMountain	government mountain	http://dbpedia.org/ontology/Island	http://dbpedia.org/ontology/Mountain
http://dbpedia.org/ontology/railwayRollingStock	railway rolling stock	http://dbpedia.org/ontology/RouteOfTransportation	
http://dbpedia.org/ontology/generalManager	general manager	http://dbpedia.org/ontology/SportsTeam	http://dbpedia.org/ontology/Person
http://dbpedia.org/ontology/nearestCity	nearest city	http://dbpedia.org/ontology/Place	http://dbpedia.org/ontology/PopulatedPlace
http://dbpedia.org/ontology/owningOrganisation	owning organisation		http://dbpedia.org/ontology/Organisation
http://dbpedia.org/ontology/firstAscentPerson	person that first ascented a mountain	http://dbpedia.org/ontology/Mountain	http://dbpedia.org/ontology/Person
http://dbpedia.org/ontology/highestState	highest state	http://dbpedia.org/ontology/Island	http://dbpedia.org/ontology/PopulatedPlace
http://dbpedia.org/ontology/aircraftAttack	aircraft attack	http://dbpedia.org/ontology/MilitaryUnit	http://dbpedia.org/ontology/MeanOfTransportation
http://dbpedia.org/ontology/sourceConfluence	source confluence	http://dbpedia.org/ontology/River	
http://dbpedia.org/ontology/viceChancellor	vice chancellor		http://dbpedia.org/ontology/Person
http://dbpedia.org/ontology/designCompany	designer company	http://dbpedia.org/ontology/MeanOfTransportation	http://dbpedia.org/ontology/Company
http://dbpedia.org/ontology/aircraftBomber	aircraft bomber	http://dbpedia.org/ontology/MilitaryUnit	http://dbpedia.org/ontology/MeanOfTransportation
http://dbpedia.org/ontology/aircraftPatrol	aircraft patrol	http://dbpedia.org/ontology/MilitaryUnit	http://dbpedia.org/ontology/MeanOfTransportation
http://dbpedia.org/ontology/aircraftRecon	aircraft recon	http://dbpedia.org/ontology/MilitaryUnit	http://dbpedia.org/ontology/MeanOfTransportation
http://dbpedia.org/ontology/firstFlight	first flight	http://dbpedia.org/ontology/SpaceShuttle	http://dbpedia.org/ontology/SpaceMission
http://dbpedia.org/ontology/structuralSystem	structural system	http://dbpedia.org/ontology/Building	
http://dbpedia.org/ontology/intercommunality	intercommunality		http://dbpedia.org/ontology/PopulatedPlace
http://dbpedia.org/ontology/localAuthority	local authority		
http://dbpedia.org/ontology/royalAnthem	royal anthem		
http://dbpedia.org/ontology/lowestPosition	lowest position		http://www.w3.org/2003/01/geo/wgs84_pos#SpatialThing
http://dbpedia.org/ontology/distributingCompany	distributing company	http://dbpedia.org/ontology/RecordLabel	http://dbpedia.org/ontology/Company
http://dbpedia.org/ontology/associationOfLocalGovernment	association of local government	http://dbpedia.org/ontology/Settlement	http://dbpedia.org/ontology/PopulatedPlace
http://dbpedia.org/ontology/highwaySystem	highway system	http://dbpedia.org/ontology/Road	
http://dbpedia.org/ontology/growingGrape	growing grape	http://dbpedia.org/ontology/WineRegion	http://dbpedia.org/ontology/Grape
http://dbpedia.org/ontology/clubsRecordGoalscorer	clubs record goalscorer	http://dbpedia.org/ontology/SoccerClub	http://dbpedia.org/ontology/Person
http://dbpedia.org/ontology/riverBranch	branch	http://dbpedia.org/ontology/River	http://dbpedia.org/ontology/River
http://dbpedia.org/ontology/runningMate	running mate		http://dbpedia.org/ontology/Person
http://dbpedia.org/ontology/notableWine	notable wine	http://dbpedia.org/ontology/Grape	
http://dbpedia.org/ontology/winsAtChampionships	wins at championships	http://dbpedia.org/ontology/GolfPlayer	
http://dbpedia.org/ontology/managementMountain	management mountain		http://dbpedia.org/ontology/Mountain
http://dbpedia.org/ontology/ruralMunicipality	rural municipality	http://dbpedia.org/ontology/Road	http://dbpedia.org/ontology/PopulatedPlace
http://dbpedia.org/ontology/denomination	denomination	http://dbpedia.org/ontology/School	
