http://dbpedia.org/ontology/aircraftHelicopterUtility	 aircraft helicopter utility	 http://dbpedia.org/ontology/aircraftHelicopterAttack	 aircraft helicopter attack	 1
http://dbpedia.org/ontology/aircraftHelicopterUtility	 aircraft helicopter utility	 http://dbpedia.org/ontology/aircraftHelicopterMultirole	 aircraft helicopter multirole	 1
http://dbpedia.org/ontology/aircraftHelicopterUtility	 aircraft helicopter utility	 http://dbpedia.org/ontology/aircraftHelicopterTransport	 aircraft helicopter transport	 1
http://dbpedia.org/ontology/aircraftHelicopterUtility	 aircraft helicopter utility	 http://dbpedia.org/ontology/aircraftHelicopterUtility	 aircraft helicopter utility	 54
http://dbpedia.org/ontology/aircraftInterceptor	 aircraft interceptor	 http://dbpedia.org/ontology/aircraftElectronic	 aircraft electronic	 2
http://dbpedia.org/ontology/aircraftInterceptor	 aircraft interceptor	 http://dbpedia.org/ontology/aircraftTrainer	 aircraft trainer	 2
http://dbpedia.org/ontology/aircraftInterceptor	 aircraft interceptor	 http://dbpedia.org/ontology/aircraftRecon	 aircraft recon	 14
http://dbpedia.org/ontology/aircraftInterceptor	 aircraft interceptor	 http://dbpedia.org/ontology/aircraftAttack	 aircraft attack	 24
http://dbpedia.org/ontology/aircraftInterceptor	 aircraft interceptor	 http://dbpedia.org/ontology/aircraftFighter	 aircraft fighter	 46
http://dbpedia.org/ontology/aircraftInterceptor	 aircraft interceptor	 http://dbpedia.org/ontology/aircraftInterceptor	 aircraft interceptor	 102
http://dbpedia.org/ontology/aircraftPatrol	 aircraft patrol	 http://dbpedia.org/ontology/aircraftHelicopterAttack	 aircraft helicopter attack	 2
http://dbpedia.org/ontology/aircraftPatrol	 aircraft patrol	 http://dbpedia.org/ontology/aircraftBomber	 aircraft bomber	 6
http://dbpedia.org/ontology/aircraftPatrol	 aircraft patrol	 http://dbpedia.org/ontology/aircraftAttack	 aircraft attack	 8
http://dbpedia.org/ontology/aircraftPatrol	 aircraft patrol	 http://dbpedia.org/ontology/aircraftElectronic	 aircraft electronic	 8
http://dbpedia.org/ontology/aircraftPatrol	 aircraft patrol	 http://dbpedia.org/ontology/aircraftTrainer	 aircraft trainer	 8
http://dbpedia.org/ontology/aircraftPatrol	 aircraft patrol	 http://dbpedia.org/ontology/aircraftRecon	 aircraft recon	 10
http://dbpedia.org/ontology/aircraftPatrol	 aircraft patrol	 http://dbpedia.org/ontology/aircraftTransport	 aircraft transport	 32
http://dbpedia.org/ontology/aircraftPatrol	 aircraft patrol	 http://dbpedia.org/ontology/aircraftPatrol	 aircraft patrol	 368
